date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:29:39	14052/14052	---M--	200	added ('OK')	font/woff	etag:%225f907763-36e4%22	http://localhost:8000/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.woff	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.woff	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:29:41	22646/22646	URF---	200	added ('OK%20(cached)')	image/jpeg		http://localhost:8000/wp-content/uploads/2019/06/recruitment-3-900x600.jpg	/home/gilberto/websites/teste/content/wp-content/uploads/2019/06/recruitment-3-900x600.jpg	(from http://localhost:8000/)
15:29:41	25308/25308	---M--	200	added ('OK')	image/svg+xml	etag:%225f907763-62dc%22	http://localhost:8000/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.svg	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.svg	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:29:43	20852/20852	---M--	200	added ('OK')	application/octet-stream	etag:%225f907763-5174%22	http://localhost:8000/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.ttf	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.ttf	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:29:43	33112/33112	URF---	200	added ('OK%20(cached)')	image/jpeg		http://localhost:8000/wp-content/uploads/2019/06/visa-1-900x600.jpg	/home/gilberto/websites/teste/content/wp-content/uploads/2019/06/visa-1-900x600.jpg	(from http://localhost:8000/)
15:29:43	77823/77823	URF---	200	added ('OK%20(cached)')	image/jpeg		http://localhost:8000/wp-content/uploads/2019/06/e-commerce-1-900x600.jpg	/home/gilberto/websites/teste/content/wp-content/uploads/2019/06/e-commerce-1-900x600.jpg	(from http://localhost:8000/)
15:29:43	186478/186478	URF---	200	added ('OK%20(cached)')	image/jpeg		http://localhost:8000/wp-content/uploads/2019/06/high-bay.jpg	/home/gilberto/websites/teste/content/wp-content/uploads/2019/06/high-bay.jpg	(from http://localhost:8000/)
15:29:46	182412/182412	URF---	200	added ('OK%20(cached)')	image/jpeg		http://localhost:8000/wp-content/uploads/2019/06/recruitment-3.jpg	/home/gilberto/websites/teste/content/wp-content/uploads/2019/06/recruitment-3.jpg	(from http://localhost:8000/)
15:29:55	63564/63564	---M--	200	added ('OK')	font/woff	etag:%225f907763-f84c%22	http://localhost:8000/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.woff	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.woff	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:30:01	110106/110106	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f907763-1ae1a%22	http://localhost:8000/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.eot	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.eot	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:30:01	270447/270447	---M--	200	added ('OK')	image/svg+xml	etag:%225f907763-4206f%22	http://localhost:8000/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.svg	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.svg	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:30:03	55063/55063	URF---	200	added ('OK%20(cached)')	image/jpeg		http://localhost:8000/wp-content/uploads/2019/06/gavelweb.jpg	/home/gilberto/websites/teste/content/wp-content/uploads/2019/06/gavelweb.jpg	(from http://localhost:8000/)
15:30:03	2608/2608	---M--	200	added ('OK')	image/gif	etag:%225f907763-a30%22	http://localhost:8000/wp-content/themes/salient/img/icons/loading-white-bg.gif	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/loading-white-bg.gif	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:30:05	51739/51739	URF---	200	added ('OK%20(cached)')	image/jpeg		http://localhost:8000/wp-content/uploads/2019/06/visa-1.jpg	/home/gilberto/websites/teste/content/wp-content/uploads/2019/06/visa-1.jpg	(from http://localhost:8000/)
15:30:07	123731/123731	URF---	200	added ('OK%20(cached)')	image/jpeg		http://localhost:8000/wp-content/uploads/2019/06/e-commerce-1.jpg	/home/gilberto/websites/teste/content/wp-content/uploads/2019/06/e-commerce-1.jpg	(from http://localhost:8000/)
15:30:07	109928/109928	---M--	200	added ('OK')	application/octet-stream	etag:%225f907763-1ad68%22	http://localhost:8000/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.ttf	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.ttf	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:30:09	14280/14280	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://localhost:8000/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.3	/home/gilberto/websites/teste/content/wp-content/plugins/contact-form-7/includes/js/scriptsde54.js	(from http://localhost:8000/)
15:30:09	19523/19523	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://localhost:8000/wp-content/themes/salient/js/priority.js?ver=10.0.1	/home/gilberto/websites/teste/content/wp-content/themes/salient/js/priority202d.js	(from http://localhost:8000/)
15:30:11	16130/16130	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://localhost:8000/wp-content/themes/salient/js/modernizr.js?ver=2.6.2	/home/gilberto/websites/teste/content/wp-content/themes/salient/js/modernizr61da.js	(from http://localhost:8000/)
15:30:11	5600/5600	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://localhost:8000/wp-content/themes/salient/js/imagesLoaded.min.js?ver=4.1.4	/home/gilberto/websites/teste/content/wp-content/themes/salient/js/imagesLoaded.mineda1.js	(from http://localhost:8000/)
15:30:13	48592/48592	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://localhost:8000/wp-content/themes/salient/js/magnific.js?ver=7.0.1	/home/gilberto/websites/teste/content/wp-content/themes/salient/js/magnificf0a0.js	(from http://localhost:8000/)
15:30:13	9305/9305	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://localhost:8000/wp-content/themes/salient/js/superfish.js?ver=1.4.8	/home/gilberto/websites/teste/content/wp-content/themes/salient/js/superfishb493.js	(from http://localhost:8000/)
15:30:13	691169/691169	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://localhost:8000/wp-content/themes/salient/js/init.js?ver=10.0.1	/home/gilberto/websites/teste/content/wp-content/themes/salient/js/init202d.js	(from http://localhost:8000/)
15:30:13	126588/126588	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://localhost:8000/wp-content/themes/salient/js/flickity.min.js?ver=2.1.2	/home/gilberto/websites/teste/content/wp-content/themes/salient/js/flickity.min431f.js	(from http://localhost:8000/)
15:30:15	21638/21638	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://localhost:8000/wp-content/plugins/js_composer_salient/assets/lib/bower/flexslider/jquery.flexslider-min.js?ver=5.6	/home/gilberto/websites/teste/content/wp-content/plugins/js_composer_salient/assets/lib/bower/flexslider/jquery.flexslider-min40df.js	(from http://localhost:8000/)
15:30:15	16868/16868	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://localhost:8000/wp-content/themes/salient/js/stickkit.js?ver=1.0	/home/gilberto/websites/teste/content/wp-content/themes/salient/js/stickkit5152.js	(from http://localhost:8000/)
15:30:15	153160/153160	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Oct%202020%2018:30:04%20GMT	http://localhost:8000/wp-content/themes/salient/img/icons/social/vimeo-header-black.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/social/vimeo-header-black.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:30:15	1434/1434	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://localhost:8000/wp-includes/js/wp-embed.min.js?ver=5.5.1	/home/gilberto/websites/teste/content/wp-includes/js/wp-embed.mind03b.js	(from http://localhost:8000/)
15:30:15	27180/27180	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://localhost:8000/wp-content/plugins/js_composer_salient/assets/js/dist/js_composer_front.min.js?ver=5.6	/home/gilberto/websites/teste/content/wp-content/plugins/js_composer_salient/assets/js/dist/js_composer_front.min40df.js	(from http://localhost:8000/)
15:30:15	9376/9376	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://localhost:8000/wp-content/themes/salient/js/touchswipe.min.js?ver=1.0	/home/gilberto/websites/teste/content/wp-content/themes/salient/js/touchswipe.min5152.js	(from http://localhost:8000/)
15:30:18	0/0	UR-M-Z	416	error ('Requested%20range%20not%20satisfiable')	text/javascript	date:Wed,%2009%20Sep%202020%2001:50:37%20GMT	http://www.google-analytics.com/analytics.js	/home/gilberto/websites/teste/www.google-analytics.com/analytics.js	(from https://www.superbuy.com.br/)
15:30:37	153160/153160	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Oct%202020%2018:30:18%20GMT	http://localhost:8000/wp-content/themes/salient/img/icons/social/behance-header-black.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/social/behance-header-black.131.delayed	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:30:57	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2021%20Oct%202020%2018:30:16%20GMT	https://www.superbuy.com.br/static/js/Myriad_Pro_700.font.js	/home/gilberto/websites/teste/www.superbuy.com.br/static/js/Myriad_Pro_700.font.js	(from https://www.superbuy.com.br/)
15:30:57	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2021%20Oct%202020%2018:30:16%20GMT	https://www.superbuy.com.br/static/images/logo2.jpg	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/logo2.jpg	(from https://www.superbuy.com.br/)
15:30:59	1336/1336	---M--	200	added ('OK')	image/png	etag:%225f907763-538%22	http://localhost:8000/wp-content/themes/salient/img/icons/mag-glass-mobile.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/mag-glass-mobile.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:31:01	1857/1857	---M--	200	added ('OK')	image/png	etag:%225f907763-741%22	http://localhost:8000/wp-content/themes/salient/img/icons/mag-glass-mobile@2x.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/mag-glass-mobile@2x.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:31:03	1565/1565	---M--	200	added ('OK')	image/png	etag:%225f907763-61d%22	http://localhost:8000/wp-content/themes/salient/img/icons/slider-arrows-small.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/slider-arrows-small.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:31:05	6021/6021	---M--	200	added ('OK')	image/png	etag:%225f907763-1785%22	http://localhost:8000/wp-content/themes/salient/img/icons/jplayer.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/jplayer.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:31:07	921/921	---M--	200	added ('OK')	image/png	etag:%225f907763-399%22	http://localhost:8000/wp-content/themes/salient/img/transparent.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/transparent.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:31:09	618/618	---M--	200	added ('OK')	image/png	etag:%225f907763-26a%22	http://localhost:8000/wp-content/themes/salient/img/icons/leaflet/marker-shadow.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/leaflet/marker-shadow.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:31:13	17056/17056	---M--	200	added ('OK')	image/jpeg	etag:%225f907763-42a0%22	http://localhost:8000/wp-content/themes/salient/img/displacement.jpg	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/displacement.jpg	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:31:15	1340/1340	---M--	200	added ('OK')	image/png	etag:%225f907763-53c%22	http://localhost:8000/wp-content/themes/salient/img/icons/quote.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/quote.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:31:15	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2021%20Oct%202020%2018:30:37%20GMT	https://www.superbuy.com.br/static/apps/TeamViewerQS_pt-idcztdxtzw.exe	/home/gilberto/websites/teste/www.superbuy.com.br/static/apps/TeamViewerQS_pt-idcztdxtzw.exe	(from https://www.superbuy.com.br/)
15:31:17	1443/1443	---M--	200	added ('OK')	image/png	etag:%225f907763-5a3%22	http://localhost:8000/wp-content/themes/salient/img/icons/link.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/link.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:31:19	1162/1162	---M--	200	added ('OK')	image/png	etag:%225f907763-48a%22	http://localhost:8000/wp-content/themes/salient/img/icons/status.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/status.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:31:21	1127/1127	---M--	200	added ('OK')	image/png	etag:%225f907763-467%22	http://localhost:8000/wp-content/themes/salient/img/icons/aside.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/aside.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:31:23	1776/1776	---M--	200	added ('OK')	image/png	etag:%225f907763-6f0%22	http://localhost:8000/wp-content/themes/salient/img/icons/quote@2x.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/quote@2x.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:31:25	2078/2078	---M--	200	added ('OK')	image/png	etag:%225f907763-81e%22	http://localhost:8000/wp-content/themes/salient/img/icons/link@2x.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/link@2x.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:31:27	1345/1345	---M--	200	added ('OK')	image/png	etag:%225f907763-541%22	http://localhost:8000/wp-content/themes/salient/img/icons/status@2x.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/status@2x.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:31:29	1128/1128	---M--	200	added ('OK')	image/png	etag:%225f907763-468%22	http://localhost:8000/wp-content/themes/salient/img/icons/aside@2x.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/aside@2x.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:31:31	1189/1189	---M--	200	added ('OK')	image/png	etag:%225f907763-4a5%22	http://localhost:8000/wp-content/themes/salient/img/icons/portfolio-arrows.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/portfolio-arrows.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:31:33	1467/1467	---M--	200	added ('OK')	image/png	etag:%225f907763-5bb%22	http://localhost:8000/wp-content/themes/salient/img/icons/portfolio-arrows@2x.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/portfolio-arrows@2x.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:31:35	1125/1125	---M--	200	added ('OK')	image/jpeg	etag:%225f907763-465%22	http://localhost:8000/wp-content/themes/salient/img/icons/comment-children-line.jpg	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/comment-children-line.jpg	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:31:38	20532/20532	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f907763-5034%22	http://localhost:8000/wp-content/themes/salient/css/fonts/icomoon.eot	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/icomoon.eot	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:31:41	20532/20532	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f907763-5034%22	http://localhost:8000/wp-content/themes/salient/css/fonts/icomoon.eot?	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/icomoond41d.eot	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:31:43	20444/20444	---M--	200	added ('OK')	font/woff	etag:%225f907763-4fdc%22	http://localhost:8000/wp-content/themes/salient/css/fonts/icomoon.woff	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/icomoon.woff	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:31:45	20368/20368	---M--	200	added ('OK')	application/octet-stream	etag:%225f907763-4f90%22	http://localhost:8000/wp-content/themes/salient/css/fonts/icomoon.ttf	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/icomoon.ttf	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:31:47	67489/67489	---M--	200	added ('OK')	image/svg+xml	etag:%225f907763-107a1%22	http://localhost:8000/wp-content/themes/salient/css/fonts/icomoon.svg	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/icomoon.svg	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:31:52	27564/27564	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f907763-6bac%22	http://localhost:8000/wp-content/themes/salient/css/fonts/linecons.eot	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/linecons.eot	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:31:56	27564/27564	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f907763-6bac%22	http://localhost:8000/wp-content/themes/salient/css/fonts/linecons.eot?	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/lineconsd41d.eot	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:31:58	27396/27396	---M--	200	added ('OK')	application/octet-stream	etag:%225f907763-6b04%22	http://localhost:8000/wp-content/themes/salient/css/fonts/linecons.ttf	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/linecons.ttf	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:32:01	27472/27472	---M--	200	added ('OK')	font/woff	etag:%225f907763-6b50%22	http://localhost:8000/wp-content/themes/salient/css/fonts/linecons.woff	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/linecons.woff	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:32:03	70126/70126	---M--	200	added ('OK')	image/svg+xml	etag:%225f907763-111ee%22	http://localhost:8000/wp-content/themes/salient/css/fonts/linecons.svg	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/linecons.svg	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:32:07	32448/32448	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f907763-7ec0%22	http://localhost:8000/wp-content/themes/salient/css/fonts/steadysets.eot	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/steadysets.eot	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:32:09	256/256	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2021%20Oct%202020%2018:30:58%20GMT	https://www.superbuy.com.br/publicidade/imagem/344	/home/gilberto/websites/teste/www.superbuy.com.br/publicidade/imagem/344.jpg	(from https://www.superbuy.com.br/)
15:32:12	890/-1	---M--	200	added ('OK')	application/rss+xml	etag:%225396245841521497a2d4775a9ac7b1c3%22	http://localhost:8000/distribuicao-b2b-como-funciona-a-logistica-entre-empresas/feed/	/home/gilberto/websites/teste/content/distribuicao-b2b-como-funciona-a-logistica-entre-empresas/feed/index.html	(from http://localhost:8000/distribuicao-b2b-como-funciona-a-logistica-entre-empresas/)
15:32:12	32448/32448	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f907763-7ec0%22	http://localhost:8000/wp-content/themes/salient/css/fonts/steadysets.eot?	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/steadysetsd41d.eot	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:32:16	32284/32284	---M--	200	added ('OK')	application/octet-stream	etag:%225f907763-7e1c%22	http://localhost:8000/wp-content/themes/salient/css/fonts/steadysets.ttf	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/steadysets.ttf	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:32:16	9225/-1	---M--	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/category/distribuicao-b2b/feed/	/home/gilberto/websites/teste/content/category/distribuicao-b2b/feed/index.html	(from http://localhost:8000/category/distribuicao-b2b/)
15:32:17	155912/155912	URF---	200	added ('OK%20(cached)')	image/jpeg		http://localhost:8000/wp-content/uploads/2019/06/high-bay-1024x768.jpg	/home/gilberto/websites/teste/content/wp-content/uploads/2019/06/high-bay-1024x768.jpg	(from http://localhost:8000/category/distribuicao-b2b/)
15:32:21	93916/93916	---M--	200	added ('OK')	image/svg+xml	etag:%225f907763-16edc%22	http://localhost:8000/wp-content/themes/salient/css/fonts/steadysets.svg	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/steadysets.svg	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:32:22	52886/52886	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://localhost:8000/wp-content/themes/salient/js/isotope.min.js?ver=7.6	/home/gilberto/websites/teste/content/wp-content/themes/salient/js/isotope.mine87d.js	(from http://localhost:8000/category/distribuicao-b2b/)
15:32:22	32360/32360	---M--	200	added ('OK')	font/woff	etag:%225f907763-7e68%22	http://localhost:8000/wp-content/themes/salient/css/fonts/steadysets.woff	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/steadysets.woff	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:32:24	256/256	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2021%20Oct%202020%2018:31:16%20GMT	https://www.superbuy.com.br/publicidade/imagem/385	/home/gilberto/websites/teste/www.superbuy.com.br/publicidade/imagem/385.jpg	(from https://www.superbuy.com.br/)
15:32:25	99810/99810	URF---	200	added ('OK%20(cached)')	image/jpeg		http://localhost:8000/wp-content/uploads/2019/06/e-commerce-1-1024x768.jpg	/home/gilberto/websites/teste/content/wp-content/uploads/2019/06/e-commerce-1-1024x768.jpg	(from http://localhost:8000/category/e-commerce-b2b/)
15:32:25	20935/-1	---M--	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/category/e-commerce-b2b/feed/	/home/gilberto/websites/teste/content/category/e-commerce-b2b/feed/index.html	(from http://localhost:8000/category/e-commerce-b2b/)
15:32:25	3030/3030	UR-MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:32:22%20GMT	http://localhost:8000/wp-json/wp/v2/categories/42	/home/gilberto/websites/teste/content/wp-json/wp/v2/categories/42.json	(from http://localhost:8000/category/e-commerce-b2b/)
15:32:27	9243/-1	---M--	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/category/suprimento-logistica/feed/	/home/gilberto/websites/teste/content/category/suprimento-logistica/feed/index.html	(from http://localhost:8000/category/suprimento-logistica/)
15:32:27	302/302	---M--	200	added ('OK')	image/png	etag:%225f907763-12e%22	http://localhost:8000/wp-content/plugins/js_composer_salient/assets/vc/alert.png	/home/gilberto/websites/teste/content/wp-content/plugins/js_composer_salient/assets/vc/alert.png	(from http://localhost:8000/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.6)
15:32:30	3133/3133	UR-MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:32:27%20GMT	http://localhost:8000/wp-json/wp/v2/categories/43	/home/gilberto/websites/teste/content/wp-json/wp/v2/categories/43.json	(from http://localhost:8000/category/suprimento-logistica/)
15:32:31	323/323	---M--	200	added ('OK')	image/png	etag:%225f907763-143%22	http://localhost:8000/wp-content/plugins/js_composer_salient/assets/vc/info.png	/home/gilberto/websites/teste/content/wp-content/plugins/js_composer_salient/assets/vc/info.png	(from http://localhost:8000/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.6)
15:32:31	3751/3751	UR-MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:32:28%20GMT	http://localhost:8000/wp-json/wp/v2/users/6	/home/gilberto/websites/teste/content/wp-json/wp/v2/users/6.json	(from http://localhost:8000/author/thiago/)
15:32:33	46744/46744	URF---	200	added ('OK%20(cached)')	image/jpeg		http://localhost:8000/wp-content/uploads/2019/06/gavelweb-1024x768.jpg	/home/gilberto/websites/teste/content/wp-content/uploads/2019/06/gavelweb-1024x768.jpg	(from http://localhost:8000/author/thiago/)
15:32:33	244/244	---M--	200	added ('OK')	image/png	etag:%225f907763-f4%22	http://localhost:8000/wp-content/plugins/js_composer_salient/assets/vc/tick.png	/home/gilberto/websites/teste/content/wp-content/plugins/js_composer_salient/assets/vc/tick.png	(from http://localhost:8000/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.6)
15:32:33	29498/29498	URF---	200	added ('OK%20(cached)')	image/jpeg		http://localhost:8000/wp-content/uploads/2019/06/recruitment-3-1024x768.jpg	/home/gilberto/websites/teste/content/wp-content/uploads/2019/06/recruitment-3-1024x768.jpg	(from http://localhost:8000/author/thiago/)
15:32:37	42662/42662	URF---	200	added ('OK%20(cached)')	image/jpeg		http://localhost:8000/wp-content/uploads/2019/06/visa-1-1024x768.jpg	/home/gilberto/websites/teste/content/wp-content/uploads/2019/06/visa-1-1024x768.jpg	(from http://localhost:8000/author/thiago/)
15:32:37	495/495	---M--	200	added ('OK')	image/png	etag:%225f907763-1ef%22	http://localhost:8000/wp-content/plugins/js_composer_salient/assets/vc/exclamation.png	/home/gilberto/websites/teste/content/wp-content/plugins/js_composer_salient/assets/vc/exclamation.png	(from http://localhost:8000/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.6)
15:32:37	48223/-1	---M--	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/author/thiago/feed/	/home/gilberto/websites/teste/content/author/thiago/feed/index.html	(from http://localhost:8000/author/thiago/)
15:32:38	712/712	---M--	200	added ('OK')	image/png	etag:%225f907763-2c8%22	http://localhost:8000/wp-content/plugins/js_composer_salient/assets/images/icons/address-book.png	/home/gilberto/websites/teste/content/wp-content/plugins/js_composer_salient/assets/images/icons/address-book.png	(from http://localhost:8000/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.6)
15:32:39	876/-1	---M--	200	added ('OK')	application/rss+xml	etag:%225396245841521497a2d4775a9ac7b1c3%22	http://localhost:8000/leilao-reverso-o-que-e-e-quais-sao-as-vantagens/feed/	/home/gilberto/websites/teste/content/leilao-reverso-o-que-e-e-quais-sao-as-vantagens/feed/index.html	(from http://localhost:8000/leilao-reverso-o-que-e-e-quais-sao-as-vantagens/)
